,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent
1318,1,88097,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,5.88e+16,45,844,1,1,3,1
1319,0,51948,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,2.46e+16,48,311,1,1,3,1
1320,0,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,3.6e+16,41,1149,1,0,2,0
1321,1,35876,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,6048000000000000.0,40,129,1,0,2,0
1322,0,40049,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,2.21e+16,71,32,0,1,2,1
1323,0,39660,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,5.96e+16,41,299,0,1,2,1
1324,0,50127,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,2678400000000000.0,61,320,1,1,3,1
1325,1,43263,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,5.05e+16,46,441,1,1,3,1
1326,1,62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,5.5e+16,74,1178,1,2,4,1
1327,0,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,4.3e+16,33,85,1,0,2,0
1328,2,24367,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,4.03e+16,41,24,0,1,2,1
1329,0,33249,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,4.27e+16,48,112,0,1,2,1
1330,2,26887,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,4.35e+16,64,30,1,1,3,1
1331,1,50150,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,3.23e+16,40,410,1,0,2,0
1332,0,62061,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,2.61e+16,47,800,1,1,3,1
1333,1,85696,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,3.65e+16,61,1313,0,0,1,0
1334,1,76542,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,3.94e+16,67,1483,1,0,2,0
1335,0,70515,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,2.17e+16,30,1258,0,0,1,0
1336,0,18227,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,5.17e+16,36,28,1,1,3,1
1337,0,69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,1.32e+16,58,227,1,1,3,1
1338,0,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,5.16e+16,41,1555,1,0,2,0
1339,0,69627,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,4.05e+16,61,861,0,1,2,1
1340,0,38136,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,3.74e+16,45,103,1,1,3,1
1341,1,62159,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,5356800000000000.0,77,634,0,0,1,0
1342,0,80695,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,1.57e+16,60,1918,0,0,1,0
1343,1,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2.32e+16,52,131,0,2,3,1
1344,0,58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,5.54e+16,55,586,1,2,4,1
1345,2,17256,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,1.88e+16,31,62,1,1,3,1
1346,0,53034,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,3.41e+16,49,447,0,2,3,1
1347,2,52203,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,6.03e+16,73,939,1,0,2,0
1348,2,59601,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,2.93e+16,46,797,0,1,2,1
1349,1,75154,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,5.73e+16,65,1143,0,1,2,1
1350,0,47025,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,2.02e+16,47,415,0,1,2,1
1351,0,37971,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,1.87e+16,50,30,1,1,3,1
1352,1,41335,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,1.6e+16,55,187,0,1,2,1
1353,0,67267,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,4060800000000000.0,65,251,1,1,3,1
1354,0,57338,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,5270400000000000.0,48,237,0,1,2,1
1355,2,50523,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,1.61e+16,63,91,1,2,4,1
1356,1,35791,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,3.62e+16,58,35,0,3,4,1
1357,1,50611,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,5.47e+16,63,493,0,1,2,1
1358,1,56242,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,4.17e+16,54,971,1,1,3,1
1359,0,48904,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,4.96e+16,63,371,0,1,2,1
1360,0,56243,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,1.56e+16,48,396,0,3,4,1
1361,0,21355,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,2.7e+16,38,68,1,1,3,1
1362,1,57420,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,3.19e+16,52,322,1,1,3,1
1363,1,46390,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,4752000000000000.0,68,222,0,1,2,1
1364,2,54342,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,3.12e+16,67,177,1,2,4,1
1365,0,20895,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,5.45e+16,50,45,1,1,3,1
1366,0,92344,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,1.43e+16,75,1899,1,0,2,0
1367,2,26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,2.7e+16,47,22,1,2,4,1
1368,0,44964,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,4.84e+16,43,41,1,2,4,1
1369,0,75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,5011200000000000.0,44,1440,1,0,2,0
1370,1,53761,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,2.26e+16,51,325,1,2,4,1
1371,0,22682,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,2.32e+16,50,95,1,1,3,1
1372,1,38887,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,1.03e+16,51,42,1,1,3,1
1373,2,41658,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,5.16e+16,48,72,0,2,3,1
1374,1,29791,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,3888000000000000.0,51,20,1,1,3,1
1375,1,63915,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,2.89e+16,67,789,1,2,4,1
1376,0,39996,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,3283200000000000.0,49,15,0,2,3,1
1377,0,26759,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,1.23e+16,51,59,0,1,2,1
1378,1,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,3.75e+16,55,908,0,1,2,1
1379,1,51039,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,4.89e+16,54,417,1,2,4,1
1380,0,60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,5.81e+16,62,289,1,2,4,1
1381,0,65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,7948800000000000.0,51,769,1,1,3,1
1382,0,37716,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,5961600000000000.0,70,188,1,1,3,1
1383,0,36864,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,5.92e+16,66,354,0,1,2,1
1384,1,44511,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,5.4e+16,53,727,1,1,3,1
1385,1,36947,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,5.97e+16,56,146,1,2,4,1
1386,1,47352,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,3.84e+16,72,319,1,1,3,1
1387,1,67087,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,1.68e+16,70,794,1,1,3,1
1388,0,57045,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,5.69e+16,73,454,1,1,3,1
1389,1,36957,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,5.71e+16,70,152,0,2,3,1
1390,1,69389,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,5.52e+16,46,797,1,1,3,1
1391,0,80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,3.5e+16,51,1690,1,1,3,1
1392,1,43142,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,1.13e+16,54,20,1,2,4,1
1393,0,80589,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,1.37e+16,79,1428,1,0,2,0
1394,0,34412,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,4.33e+16,33,209,0,1,2,1
1395,0,57537,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,3.32e+16,44,545,0,1,2,1
1396,2,22634,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,4.57e+16,57,96,1,0,2,0
1397,0,51315,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,1.09e+16,75,222,1,0,2,0
1398,0,36026,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,9072000000000000.0,51,61,1,3,5,1
1399,0,24639,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,1.31e+16,50,44,1,2,4,1
1400,1,34578,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,6825600000000000.0,51,8,1,3,5,1
1401,2,65704,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,2.24e+16,51,817,0,0,1,0
1402,0,63810,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,5.14e+16,57,1371,0,1,2,1
1403,1,54132,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,1.15e+16,54,42,1,1,3,1
1404,0,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,4.73e+16,64,60,1,0,2,0
1405,0,28164,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,3.64e+16,53,78,1,1,3,1
1406,1,34596,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,3.82e+16,49,23,1,1,3,1
1407,1,43269,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,2.47e+16,51,19,1,1,3,1
1408,2,38741,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,7862400000000000.0,65,61,0,2,3,1
1409,0,31907,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,4.16e+16,51,449,0,0,1,0
1410,1,27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,3.89e+16,40,37,1,1,3,1
1411,2,31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,1.18e+16,50,38,0,1,2,1
1412,0,92533,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,1.66e+16,38,1131,1,0,2,0
1413,0,34853,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,1.62e+16,50,34,0,2,3,1
1414,0,70844,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,2.09e+16,56,294,0,2,3,1
1415,2,31086,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,3.64e+16,44,48,1,2,4,1
1416,0,60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,5.81e+16,62,289,1,2,4,1
1417,2,20491,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,4.49e+16,37,30,1,0,2,0
1418,0,42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,5788800000000000.0,59,125,1,0,2,0
1419,0,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,4.32e+16,40,156,1,1,3,1
1420,0,33402,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,2.99e+16,71,70,1,2,4,1
1421,1,36408,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,2.43e+16,74,22,1,2,4,1
1422,0,21645,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,5.74e+16,44,65,1,1,3,1
1423,1,78427,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,5.3e+16,75,1930,0,0,1,0
1424,0,82657,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,2.38e+16,77,2283,1,0,2,0
1425,0,51876,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,2.22e+16,65,310,1,0,2,0
1426,2,78041,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,4.84e+16,52,1319,1,0,2,0
1427,0,52852,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,4.97e+16,66,879,1,1,3,1
1428,1,70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,2.13e+16,41,1244,1,0,2,0
1429,2,69401,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,8467200000000000.0,50,690,1,1,3,1
1430,0,46053,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,4.29e+16,51,209,1,1,3,1
1431,0,77343,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,1728000000000000.0,58,1134,1,0,2,0
1432,0,73892,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,1.97e+16,70,1507,0,0,1,0
1433,1,40304,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,2.35e+16,56,57,0,1,2,1
1434,1,32727,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,5.79e+16,58,529,1,0,2,0
1435,0,68695,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,345600000000000.0,54,1091,1,0,2,0
1436,0,43300,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,5.39e+16,52,180,0,1,2,1
1437,0,26290,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,4.61e+16,51,77,1,2,4,1
1438,0,93790,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,1.18e+16,53,2349,0,0,1,0
1439,1,38410,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,5.64e+16,49,534,1,0,2,0
1440,1,64866,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,1.33e+16,73,556,0,1,2,1
1441,0,57957,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,2.71e+16,64,637,1,1,3,1
1442,1,46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,6652800000000000.0,68,46,1,2,4,1
1443,0,16531,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,950400000000000.0,45,44,1,1,3,1
1444,1,28072,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,3.08e+16,37,47,1,1,3,1
1445,1,49476,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,3.23e+16,60,795,0,1,2,1
1446,0,50725,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,4.33e+16,70,586,1,1,3,1
1447,0,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,3.57e+16,71,1574,1,0,2,0
1448,1,41145,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,1.22e+16,73,13,1,2,4,1
1449,0,67419,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,4.57e+16,53,1471,1,1,3,1
1450,2,23162,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,1.64e+16,53,65,1,2,4,1
1451,0,34380,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,3.65e+16,46,175,1,1,3,1
1452,0,34704,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,3.7e+16,57,40,0,1,2,1
1453,1,94871,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,5.75e+16,54,1078,1,2,4,1
1454,0,65148,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,5.1e+16,65,1115,1,1,3,1
1455,0,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,4.34e+16,69,134,1,1,3,1
1456,1,64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,5.04e+16,67,1540,0,0,1,0
1457,1,59892,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,2.06e+16,53,87,1,1,3,1
1458,1,41020,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,2.11e+16,36,217,0,0,1,0
1459,1,57072,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,1.35e+16,62,1034,1,1,3,1
1460,0,60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,3.92e+16,44,1180,0,1,2,1
1461,0,62807,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,5.76e+16,63,819,1,1,3,1
1462,2,19414,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,2.21e+16,42,32,1,1,3,1
1463,0,19107,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,2.69e+16,43,46,1,1,3,1
1464,2,75484,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,6.01e+16,47,1159,1,1,3,1
1465,1,70379,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,4.17e+16,47,860,0,1,2,1
1466,1,79419,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,604800000000000.0,53,1631,1,0,2,0
1467,1,64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,1641600000000000.0,77,444,1,3,5,1
1468,0,76998,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,4.61e+16,68,1910,1,1,3,1
1469,1,49854,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,2e+16,51,380,1,1,3,1
1470,1,60585,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,3.2e+16,52,736,1,2,4,1
1471,1,42873,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,4.53e+16,73,269,0,2,3,1
1472,0,87679,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,2.91e+16,35,2524,1,0,2,0
1473,0,57867,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,2.34e+16,45,612,1,1,3,1
1474,0,35765,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,1.73e+16,33,75,1,1,3,1
1475,0,65492,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,1.33e+16,64,1045,1,0,2,0
1476,0,32952,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1.81e+16,46,55,0,1,2,1
1477,1,53374,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,5.89e+16,54,1064,1,1,3,1
1478,0,71706,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,5.12e+16,64,1443,1,1,3,1
1479,0,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,4.6e+16,35,1366,1,0,2,0
1480,1,53253,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,4.35e+16,48,436,1,2,4,1
1481,2,31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,1.18e+16,50,38,0,1,2,1
1482,0,42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,5.88e+16,46,436,1,1,3,1
1483,1,54108,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,5.19e+16,50,747,1,2,4,1
1484,1,49667,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,5.86e+16,68,1396,0,0,1,0
1485,1,63206,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,8726400000000000.0,49,928,1,0,2,0
1486,1,57136,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,3.07e+16,51,642,1,2,4,1
1487,2,46772,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,5.18e+16,48,1048,1,1,3,1
1488,1,78931,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,2.13e+16,52,943,1,0,2,0
1489,0,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,3.34e+16,65,907,1,1,3,1
1490,0,84219,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1.27e+16,35,1198,1,0,2,0
1491,1,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,5.88e+16,48,120,0,2,3,1
1492,0,73538,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,5.02e+16,58,1658,1,1,3,1
1493,0,79529,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,5443200000000000.0,37,1638,1,0,2,0
1494,2,20981,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,3.67e+16,46,73,1,0,2,0
1495,0,51766,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,9504000000000000.0,43,275,0,1,2,1
1496,0,55759,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,4.99e+16,61,854,1,1,3,1
1497,0,33039,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,2.53e+16,45,78,1,1,3,1
1498,1,37787,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,2.44e+16,51,106,1,1,3,1
1499,0,27242,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,5.14e+16,53,106,0,1,2,1
1500,1,87188,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,3.38e+16,40,1923,0,0,1,0
1501,0,69930,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,3.45e+16,52,1662,1,0,2,0
1502,0,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,1.23e+16,47,84,0,1,2,1
1503,1,37401,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,4665600000000000.0,50,48,1,1,3,1
1504,0,3502,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,3.82e+16,50,5,0,1,2,1
1505,0,58597,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,5.06e+16,47,733,1,2,4,1
1506,1,82032,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,7344000000000000.0,75,1234,0,0,1,0
1507,0,28087,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,4.88e+16,65,112,1,2,4,1
1508,1,74004,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,1.08e+16,36,1658,0,0,1,0
1509,0,19740,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,3.99e+16,63,55,1,1,3,1
1510,2,57036,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,4.88e+16,48,1513,1,1,3,1
1511,2,53083,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,3.54e+16,65,271,1,2,4,1
1512,1,69283,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,1296000000000000.0,48,904,1,1,3,1
1513,1,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,5.88e+16,48,120,0,2,3,1
1514,2,23331,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,5.73e+16,35,103,1,1,3,1
1515,2,23331,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,5.46e+16,35,269,0,1,2,1
